"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"scale(Rum_feed_grass)",35.8369505654268,35.8369505654268,1,466.789773873807,1395.4791233954,2.38558498849275e-142
"scale(Mon_grass_feed)",0.0856287352179446,0.0856287352179446,1,464.836076974367,3.33435491787277,0.0684883434052941
