"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"scale(Rum_feed_water)",0.0522923421844184,0.0522923421844184,1,718.841920411238,7.00600198382356,0.00830155723908324
"scale(Mon_feed_water)",0.0286247655404572,0.0286247655404572,1,716.777506782551,3.83507710279391,0.0505781530593981
"scale(Plant_food_water)",6.68781816367791,6.68781816367791,1,720.333336056096,896.017760247504,1.51831353648385e-128
"scale(Yield)",0.120011516874264,0.120011516874264,1,706.378504620738,16.0788538087954,6.72262275768904e-05
"scale(WPinc)",2.5562696357698,2.5562696357698,1,705.538844924062,342.482845312819,1.24722009797916e-62
