"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"scale(Rum_meat_crop_feed)",0.0490291226858102,0.0490291226858102,1,1071.26317343623,6.09478716601927,0.013713311310445
"scale(Dairy_crop_feed)",1.11275032163136,1.11275032163136,1,1067.0540706692,138.325468777466,4.08553332018583e-30
"scale(Mon_feed)",2.6240495130922,2.6240495130922,1,1067.84835294892,326.194359990497,7.78273333072018e-64
"scale(Plant_food)",15.7510841319374,15.7510841319374,1,1064.78938190635,1958.00985535492,1.69814510162272e-243
"scale(Delta_initial)",0.0453069187003059,0.0453069187003059,1,190.187558316485,5.63208174039835,0.0186316378402409
