"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"scale(Population)",4.50426620884523,4.50426620884523,1,683.817477576151,386.69060366485,1.41859987017387e-68
"scale(Non_rum_kcal_FCR_FCF)",0.318034897493219,0.318034897493219,1,684.171865028753,27.3032500291919,2.31188509111119e-07
"scale(Dairy_kcal_FCR_FCF)",0.414863881318315,0.414863881318315,1,684.713929476837,35.6160043095788,3.85544308802812e-09
"scale(Vegetal_kcal)",5.35312915142702,5.35312915142702,1,684.182840880768,459.565364719399,2.1914304186082e-78
"scale(WUEinc)",11.6032324082598,11.6032324082598,1,683.515645354701,996.135826875079,1.41580109090196e-135
