"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"scale(Population)",3.86188668630764,3.86188668630764,1,1068.67465724512,501.508473003148,2.20831516516079e-91
"scale(Non_rum_kcal)",2.63748773874966,2.63748773874966,1,1068.61387740558,342.50679936172,1.5122081190292e-66
"scale(Dairy_kcal)",0.300205812016876,0.300205812016876,1,1068.29713656522,38.9850274232671,6.15180598157387e-10
"scale(Vegetal_kcal)",4.38900802843581,4.38900802843581,1,1063.15720059441,569.960978436656,3.30687178659561e-101
"scale(Yield)",16.438942906782,16.438942906782,1,1062.07579982933,2134.77759049646,2.18231784354667e-256
"scale(FCR_FCF_ruminants)",0.19592823491723,0.19592823491723,1,1008.28566863788,25.4434368206408,5.40032117602799e-07
"scale(FCR_FCF_monogastrics)",0.102207086976417,0.102207086976417,1,1066.58171644695,13.2727146814995,0.000282253977523769
